2017-10-30, Cisco,21,0
2017-09-20, Cisco,140,0
2017-08-29, Cisco,50,0
2017-10-10, Cisco,958,0
2017-08-29, Cisco,119,0
2017-09-20, Cisco,74,0
2017-10-30, Cisco,49,0
2017-08-28, Cisco,46,0

2017-10-29, Cisco,185,0
2017-10-10, Cisco,229,0
2017-08-28, Cisco,91,0
2017-09-19, Cisco,186,0
2017-10-29, Cisco,85,0
2017-08-28, Cisco,57,0
2017-09-19, Cisco,129,0
2017-10-28, Cisco,51,1
2017-10-09, Cisco,40,0
2017-08-28, Cisco,52,0
2017-09-19, Cisco,44,0
2017-10-28, Cisco,149,0
2017-10-09, Cisco,53,0
2017-08-28, Cisco,501,0
2017-09-18, Cisco,93,0
2017-10-09, Cisco,43,0
2017-08-27, Cisco,246,1
2017-09-18, Cisco,59,0
2017-10-27, Cisco,29,0
2017-10-08, Cisco,45,0
2017-10-27, Cisco,232,0
2017-08-27, Cisco,69,0
2017-09-18, Cisco,280,33
2017-08-26, Cisco,1820,21
2017-10-08, Cisco,48,0
2017-10-26, Cisco,27,0
2017-09-17, Cisco,65,0
2017-08-26, Cisco,74,0
2017-10-26, Cisco,826,2
2017-10-07, Cisco,84,0
2017-09-16, Cisco,83,0
2017-08-26, Cisco,81,0
2017-10-26, Cisco,99,0
2017-10-07, Cisco,51,0
2017-09-15, Cisco,36,0
2017-08-25, Cisco,88,0
2017-10-26, Cisco,40,0
2017-09-15, Cisco,77,0
2017-10-06, Cisco,357,0
2017-08-25, Cisco,306,0
2017-10-26, Cisco,48,0
2017-09-14, Cisco,33,0
2017-10-06, Cisco,66,1
2017-08-25, Cisco,1216,1
2017-10-25, Cisco,41,0
2017-09-14, Cisco,112,0
2017-10-06, Cisco,60,0
2017-08-24, Cisco,56,0
2017-10-25, Cisco,89,0
2017-10-05, Cisco,58,0
2017-08-24, Cisco,24,0
2017-10-05, Cisco,45,0
2017-10-25, Cisco,168,0
2017-09-13, Cisco,50,0
2017-08-24, Cisco,66,0
2017-10-05, Cisco,37,0
2017-10-24, Cisco,23,0
2017-09-13, Cisco,923,0
2017-08-23, Cisco,52,0
2017-10-23, Cisco,20,0
2017-10-04, Cisco,29,0
2017-09-12, Cisco,59,0
2017-10-23, Cisco,173,0
2017-10-04, Cisco,38,0
2017-09-12, Cisco,89,0
2017-08-23, Cisco,65,0
2017-09-12, Cisco,28,0
2017-10-23, Cisco,26,0
2017-10-04, Cisco,40,0
2017-08-23, Cisco,53,0
2017-10-23, Cisco,269,0
2017-09-12, Cisco,33,0
2017-10-04, Cisco,42,0
2017-08-22, Cisco,88,0
2017-10-22, Cisco,43,0
2017-10-03, Cisco,39,0
2017-09-11, Cisco,55,0
2017-08-22, Cisco,196,0
2017-10-21, Cisco,52,0
2017-10-03, Cisco,151,0
2017-09-11, Cisco,60,0
2017-08-22, Cisco,47,0
2017-10-20, Cisco,265,0
2017-10-01, Cisco,37,0
2017-09-10, Cisco,86,0
2017-08-21, Cisco,65,0
2017-10-20, Cisco,71,0
2017-10-01, Cisco,37,0
2017-09-09, Cisco,84,0
2017-08-21, Cisco,149,0
2017-10-19, Cisco,48,0
2017-09-30, Cisco,71,0
2017-09-08, Cisco,46,0
2017-08-21, Cisco,1383,0
2017-10-19, Cisco,144,0
2017-09-07, Cisco,47,0
2017-09-30, Cisco,34,0
2017-08-21, Cisco,130,0
2017-10-19, Cisco,367,0
2017-09-29, Cisco,393,0
2017-09-07, Cisco,328,0
2017-08-20, Cisco,43,0
2017-09-28, Cisco,173,0
2017-10-19, Cisco,42,0
2017-08-20, Cisco,111,0
2017-09-28, Cisco,87,0
